# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.865292524418978,2.7976713188020743,1.5352572899882886,-48.78324193432207,1.0,0.0,-0.011842577019048438,0.0,-0.6795461746124642,0.0
 2.886951448205025,2.811938403791339,1.518961300743113,-48.7979601731271,1.0,0.0,-0.009630127637857432,0.0,-0.5526311373081576,0.0
 2.908542639289429,2.8261574887806034,1.5027133114979376,-48.80989213761191,1.0,0.0,-0.007387566301672761,0.0,-0.4239703833513387,0.0
 2.9300632581785635,2.84032751863248,1.4865161731282042,-48.819016242652296,1.0,0.0,-0.00511167478293501,0.0,-0.29337863496869093,0.0
 2.9515104648668617,2.85444743820958,1.4703727365093546,-48.8253083948744,1.0,0.0,-0.002799105706203743,0.0,-0.1606630965355017,0.0
 2.97288141899489,2.8685161923745155,1.4542858525168312,-48.82874191854053,1.0,0.0,-0.00044636941903809465,0.0,-0.025622768997260077,0.0
 2.994173280009669,2.882532725989898,1.4382583720260764,-48.82928747497683,1.0,0.0,0.0019501693631175155,0.0,0.1119522845382854,0.0
 3.0153832073276208,2.896495983918339,1.4222931459125316,-48.8269129751587,1.0,0.0,0.004394329456631425,0.0,0.2522817273079824,0.0
 3.036508360500521,2.910404911022451,1.4063930250516392,-48.821583485026586,1.0,0.0,0.006890101922735596,0.0,0.3955957946941801,0.0
 3.0575458993848694,2.9242584521648456,1.3905608603188413,-48.81326112311323,1.0,0.0,0.009441676280575628,0.0,0.5421362056892634,0.0
 3.0784929843150994,2.9380555522081346,1.3747995025895798,-48.80190494996891,1.0,0.0,0.012053459443396641,0.0,0.6921571446393167,0.0
 3.0993467762810765,2.9517951560149287,1.3591118027392968,-48.787470848866825,1.0,0.0,0.014730091244347886,0.0,0.8459263220324205,0.0
 3.1201044371103617,2.9654762084478414,1.3435006116434343,-48.769911397187514,1.0,0.0,0.01747646393060033,0.0,1.003726118896819,0.0
 3.1407631296557392,2.9790976543694834,1.3279687801774345,-48.74917572789746,1.0,0.0,0.02029774478490993,0.0,1.165854829746251,0.0
 3.1613200179885474,2.992658438642467,1.3125191592167393,-48.7252093803501,1.0,0.0,0.023199399262875845,0.0,1.3326280057801878,0.0
 3.1817722675983733,3.006157506129403,1.2971545996367913,-48.69795413973884,1.0,0.0,0.02618721522729362,0.0,1.5043799161604725,0.0
 3.202117045599725,3.019593801692904,1.2818779523130317,-48.66734786431486,1.0,0.0,0.029267331009726005,0.0,1.6814651341546833,0.0
 3.222351520946318,3.0329662701955824,1.266692068120903,-48.633324299511656,1.0,0.0,0.03244626507057217,0.0,1.8642602643456454,0.0
 3.242472864653673,3.046273856500048,1.2515997979358473,-48.59581287797279,1.0,0.0,0.03573094832126091,0.0,2.0531658253523406,0.0
